yo,en
Àjíǹde sọ̀rọ̀ lórí ìpè láti gbé ìgbésẹ̀ bí wọn yóò ṣe lè tètè yanjú u wàhálà náà.,Resurrection spoke on the call to take action as soon as possible to solve the problem.
Nàìjíríà bá àwọn orílẹ̀-èdè tí ọ̀fọ̀ ọ́ ṣẹ̀ kẹ́dùn ìjàm̀bá omíyalé.,Nigeria sympathizes with the bereaved countries.
"Ẹní bá ṣohun ìkọ̀kọ̀, ṣé ó ti gbàgbé adániwáyé tó jókòó lókè?.","If someone says something secret, has he forgotten the humanity that sits above?."
Orílẹ̀ èdè Nàìjíríà bá àwọn èèyàn tí ìjàm̀bá omíyalé àti ilẹ̀ ríri ṣẹlẹ̀ sí kẹ́dùn púpọ̀.,The nation of Nigeria sympathizes with the people affected by the earthquake and landslide.
A kì í tó ara ẹni í bá rìn ká má tó ọ̀rọ̀ bá ara wa sọ.,We are not enough to walk without talking to each other.
Gbogbo ìlú lọ ń jó lọ ń yọ̀ torí àṣeyọrí ìdìbò tó ń bọ̀ lọ́nà.,The whole city is dancing and rejoicing because of the success of the upcoming election.
"Àdàbà ń pògèdè bí ẹni pé ẹyẹlé ò gbọ́, ẹyẹlé gbọ́ tiri tiri ló ń tiri.","The dove is cooing as if the dove is not listening, the dove is cooing."
Ẹ ṣe àtúnṣe sí gbogbo àwọn ilé-ìwòsàn alábọ́dé lórílẹ̀ èdè yìí.,Make corrections to all medium-sized hospitals in this country.
"Gbogbo aláǹgbá ló danú délẹ̀, èwo la mọ̀ tí inú ń ro?","All lizards are confused, who knows what they are thinking?"
Ètò ìnáwó lórí àwọn ilé-ìwòsàn alábọ́dé lórílẹ̀ èdè Nàìjíríà.,Budgeting of medium-sized hospitals in Nigeria.
Kí wá lèrè tó ń bẹ nínú u kí ènìyàn rorò lárojù?,What is it that is in him that makes people feel sad?
Òkúrorò kìí ní ìyàwó àárọ̀ dọjọ́ alẹ́ torí ìwà a wọn.,Okuroro doesn't have a wife day or night because of his behavior.
Ilé ìgbìmọ̀ aṣòfin fẹnukò lórí àtúnṣe sí àwọn ohun tí wọ́n sọ nínú ìpàdé.,The House of Assembly voted on the amendment to what was said in the meeting.
Túndé ti gba àbá ti Ọláọba wọlé nípa ṣíṣe àtúnṣe sí owó-orí.,Túndé has accepted the proposal of Olaba by making an amendment to the tax.
Àǹfààní yìí yóò pèsè àwujọ tó dára fún àwọn tó bá fẹ́ dáṣẹ́ sílẹ̀.,This opportunity will provide a good community for those who want to leave.
Èyí ni ìjọba yóò máa lò láti lè pèsè àwọn ohun amáyédẹrùn ni.,This is what the government will use to provide basic necessities.
"Ó lè jẹ́ Ogbèyẹ̀kú, wọ́n lè jẹ́ Ògúndáwòrì lójú ọpọ́n.","It could be Ogbeyaku, they could be Ogundawori on the surface."
"Bá ò kú ìṣe ò tán, bẹ́dàá bá sì wà láyé ìrètí ń bẹ.","If you don't die the action is not over, and if there is still hope in the world."
"Ikú olóyè Akínyẹlé jẹ́ àdánù málegbàgbé fún ẹbí, ará àti ọ̀rẹ́.","Chief Akinyelé's death is an unforgettable loss for family, brothers and friends."
Ìyàwó olóyè Akínyẹlé ṣàpèjúwe ọkọ rẹ̀ gẹ́gẹ́ bí olùfọkànsìn.,Chief Akinyele's wife described her husband as devout.
Alága àjọ tó ń ṣe àmójútó eré ìdárayá tẹ́lẹ̀ rí ni ó sọ ọ̀rọ̀ náà.,The former chairman of the organization that manages the sport made the speech.
Ààrẹ wá gbàdúrà pé kí Ọlọ́run tẹ́ olóògbé náà sí afẹ́fẹ́ ire.,The President then prayed that God would rest the deceased in peace.
Nàìjíríà yóò yá owó fún ìdàgbàsókè ohun amáyédẹrun láti ilẹ̀ òkèèrè.,Nigeria will borrow money for international development.
"Ifá ló ni ilé ayé, Elédùmarè ló lọ̀run.","Ifa is the home of the world, Elédumare is the heaven."
"Má jẹ́ kí ohunkóhun tàn ọ́ jẹ, o lè ṣoríire nílé ayé tí a wà yìí.","Don't let anything deceive you, you can be lucky in this world."
Ìfẹsẹ̀wọnsẹ̀ tó wáyé lánàá gbomi gidi gan.,The match that took place yesterday was really good.
Ajagunfẹ̀yìntì Mobọ́lájí di olóògbé.,Mobolaji's victory became deceased.
Sanwó-Olú fi ẹ̀dùn ọkàn rẹ̀ hàn lórí ikú olóògbé ajagunfẹ̀yìntì.,Sanwó-Olu expressed his grief over the death of the late winner.
Sanwó-Olú ṣàpèjúwe olóògbé gẹ́gẹ́ bí onírẹ̀lẹ̀ òṣìṣẹ́ ológun.,Sanwó-Olu described the deceased as a humble soldier.
Olóògbé kó ipa pàtàkì fún ìdàgbàsókè ìlú Èkó àti lórílẹ̀ èdè e Nàìjíríà lápapọ̀.,The deceased played an important role in the development of Lagos and Nigeria as a whole.
Láti ọdún náà ni ètò ìdàgbàsókè  ti wà ní ìpínlẹ̀ náà.,Since that year there has been a development plan in the state.
Ó ní kí wọ́n jẹ́ kí ìṣèjọba rere tàn yíká ní àgbègbè àti àwùjọ wa.,He asked them to let good governance spread around in our area and society.
Olóògbé Mobọ́lájí jẹ́ Ọlọ́run nípè lẹ́yìn àìsàn díẹ̀.,The late Mobolaji was called God after a short illness.
Àwọn ọmọ orílẹ̀ èdè e Nàìjíríà ni yóò jẹ̀gbádùn ètò ìlera alábọ́dé.,Nigerians will enjoy a mediocre health system.
Lẹ́yìn tí ikọ̀ náà gbo ewúro ìyà sójú ikọ̀ akẹgbẹ́ wọn lánàá.,After the ambassador heard the punishment of their fellow ambassador yesterday.
Àjọ tó ń rí sí ètò ìlera ló sọ̀rọ̀ yìí lọ́jọ́ Ìṣẹgun níbi ìpàdé ìgbìmọ̀ ìjọba àpapọ̀.,The health care organization said this on Victory Day at the federal government council meeting.
Bí orílẹ̀ èdè Nàìjíríà ṣe ṣe àṣeyọrí lórí ààrùn rọmọ lápá-rọmọ lẹ́sẹ̀.,How the nation of Nigeria has succeeded in overcoming the epidemic.
Àjọ ọ̀hún wá ń ṣe bẹ̀bẹ̀ fún ètò ìrànwọ́ ìgbìmọ̀ tó ń rí sí ètò ọrọ̀ ajé láti pèsè owó.,The organization then makes a plea for the financial assistance program of the council to provide money.
Ẹ máṣe fààyè gba ìrẹ̀wẹ̀sì ọkàn. Ààrẹ gba àwọn èèyàn níyànjú.,Do not allow yourself to be discouraged. The president encouraged the people.
Bùhárí gbóṣúba káre fún ikọ̀ agbábọ́ọ̀lù Nàìjíríà fún iṣẹ takun-takun wọn.,Buhari commended the Nigerian footballers for their hard work.
Ààrẹ wá lo ìwà akínkanjú àwọn ọ̀dọ́ náà láti fi gbà wọ́n níyànjú.,The president then used the bravery of the youth to encourage them.
Wọ́n tẹ́ Olóògbé tó kú ní ọjọ́ ìsinmi sáfẹ́fẹ́ rere nílùú tí a gbé bí i.,The deceased was buried on Sunday in the city where he was born.
Mẹ́rìndínlógún ni àwọn odù tó wà nílée bàba onífá.,There are sixteen children in the house of the wise man.
Ó rọ àwon èèyàn láti gbé ìgbéayé ìrọrùn torí àwọn tó wà láyìíká a wọn.,He urged people to live a simple life for those around them.
"Nínú ọ̀rọ̀ ìdúpẹ́, ọkọ olóògbé náà dúpẹ́ lọ́wọ́ àwọn èèyàn fún ìfẹ́ tí wọ́n fi hàn.","In the speech of thanksgiving, the deceased husband thanked the people for the love they showed."
Àwọn tó kópa nínú ìsìnkú náà ni akọ̀wé àgbà a ìjọba àpapọ̀ àti àwọn ará ibi-iṣẹ́ rẹ̀.,Those who participated in the funeral were the secretary general of the federal government and members of his office.
Ó tún mọ àwọn èèyàn jàǹkàn-jàǹkàn tó wá síbi ayẹyẹ náà.,He also knew a lot of people who came to the party.
Àyà ọmọ náà máa ń tètè já tọrí náà má pariwo mọ́ ọ.,The baby's chest is easily broken so do not shout at him.
Oúnjẹ́ amáradàgbà ṣe kókó lára àwọn oúnjẹ tí ọmọ máa ń jẹ́ dàgbà.,Healthy food is one of the main foods that children eat when they grow up.
Àwọn mùsùlùmí kìí jẹ ẹlẹ́dẹ̀ wọn ò sì kí ń jẹ ajá.,Muslims do not eat pigs and do not eat dogs.
Àwọn ẹlẹ́sìn ìbílè sọ pé Èṣù yàtọ̀ sí S̀àtánì àwọn onígbàgbọ́.,Traditional religions say that the Èṣù is different from the believers' Satan.
Ìkíni òjò yàtọ̀ sí ìkíni ìgbà ẹ̀rùn báyìí lọmọ́ ṣorí nínú ẹ̀ya Yorùbá.,The rain greeting is different from the summer greeting in the Yoruba culture.
Ìbà ohun gbòòrọ̀ tó doríkodò tí ò ṣomi.,"A broad, horizontal fever that does not drain."
Ìbà ìyámọ̀pó tó doríkodò tí kò ṣẹ̀jẹ̀.,Chronic maternal fever that does not bleed.
Ọjọ́ mẹ́fa ni ọlọ́run fi dá ilé ayé ó sì fi ọjọ́ kejè sinmi.,God created the world in six days and rested on the seventh day.
Ṣé àláfíà lọkọ àti ọmọ rẹ wà? O dẹ̀ kú ìtọ́jú u wọn.,Are you and your child safe? He took care of them.
"Àmọ̀là ló wù mí jẹ ṣùgbọ́n kò sí àbùlà, ewédú nìkan ló wà.","I wish I could eat but there is no miracle, there is only charcoal."
Mo fẹ́ lọ wẹ̀ lódò àmọ́ ẹ̀rù ń bà mí nítorí ọ̀ọ̀nì wà lódọ̀ náà.,I want to bathe in the river but I am afraid because there is someone near it.
"Láàárín gbogbo rògbòdìyàn tó ń lọ nílùú, o tún rántí oúnjẹ.","In the middle of all the problems going on in the city, you also remember food."
Mo padà lọ sí ìlú òdì kejì láti lọ ṣe àyèwò ohun tó ń ṣe mí.,I went back to the other side of the city to see what was happening to me.
"Ọjọ́ burúkú èṣù gbomi mu ni ọjọ́ náà, mo sáré eré lóhun ò rán mi níṣẹ́.",It was a bad day for the Èṣù to drink water.
A ti wọ inú oṣù kẹfà èyí tó jẹ́ ìdajì ọdún yìí.,We have entered the sixth month which is half of this year.
Ọ̀rẹ́ mi ṣẹ̀ṣẹ̀ ra mọ́tò tuntun ni gbogbo wa ṣe ń dunnú.,My friend just bought a new car and we are all excited.
Mò ń ṣiṣẹ́ ajẹ́ lọ́wọ́ ni àfẹ́sọ́nà mí wọlé dé.,I was working as a magician when my fiance arrived.
Mo fẹ́ràn ọ̀gá à mi gan-an ni ṣùgbọ́n ó lè da èèyàn láàmú.,"I really like my boss, but he can be confusing."
Àìgbọ́ràn máa ń kóbá ọmọ ẹlòmíràn ó sàn láti máa gbọ́ràn.,"Disobedience hurts someone else's child, it is better to listen."
Àìgbọ́dọ̀máṣe ni ìwẹ gbọ́dọ̀ jẹ́ fún gbogbo ẹ̀dá èèyàn.,Bathing is a must for all human beings.
"Ṣé ìwọ náà máa dìbò lọ́dún yìí, àbí o ò ní dìbò?","Will you vote this year, or will you not vote?"
Ṣe owó wà lọ́wọ́ ẹ kí ó tó lọ ra ohun tí owó rẹ kò ní ká?.,Do you have money in your hand before he goes to buy something that you don't have money for?.
"Owólabí, orúkọ á rò ẹ́ níbi gbogbo tó o bá lọ oo.","Owolabi, your name will be remembered everywhere you go."
"Àdúrà lọ̀páa krístẹ́nì ni Bíbélì mímọ wí, ẹ máa gbàdúrà.","Prayer in the Christian way is what the Holy Bible says, pray."
"Irú ìwà bẹ́ẹ̀ ò tún gbọ́dọ̀ ṣọmọ lọ́wọ́ ẹ mọ́, ǹjẹ́ o gbọ́ mi?","That kind of behavior should not be tolerated by you anymore, do you hear me?"
Ata rodo wọ́n lọ́jà ká má tó ṣọ̀rọ̀ nípa tòmáàtì.,Peppers are sold in the market before we talk about tomatoes.
Ọmọ bí irú Bídèmí ṣọ̀wọ́n láti fẹ́ ní òde òní.,A child like Bidemi is rare to marry nowadays.
Bàbá a bàbá mi jẹ́ èèyàn pàtàkì láwùjọ àwọn olóyè ìlú Ẹ̀gbá.,My father's father was an important person in the society of Egba city chiefs.
Ọmọ ọba ní ọ̀rẹ́ mi kò túmọ̀ sí pé ọmọ ọba ni èmi náà.,The son of a king is my friend does not mean that I am also the son of a king.
Mo ní bàbá kan tó mọ iyì ọmọ kódà kì í fi mí ṣeré.,I have a father who knows the dignity of a child and does not play with me.
Ẹ̀kọ́ ṣe pàtàkì fún ọmọ tí ó bá fẹ́ di èèyàn gíga láwùjọ.,Education is important for a child who wants to become a high person in society.
"Aṣíwájú ni ẹ máa jẹ́, kìí ṣèrò ẹ̀yìn èyí ni àdúrà àwọn òbí.","You will be the first, not thinking behind this is the prayer of the parents."
Ìrìbọmi àti ìfèdèfọ̀  ṣe pàtàkì fún àwọn ọmọ lẹ́yìn.,Baptism and baptism are important for children.
Ṣé ẹ rò pé ojú lásán ṣe é ṣe òṣèlú ni? Ojú lásán ò ṣe é.,Do you think that he is just a politician? Mere eyes do not do it.
"Òṣùpá á máa ràn lásìkò o tirẹ̀, òòrùn a sì máa ràn lásìkò o tirẹ̀.","The moon will shine in its time, and the sun will shine in its time."
Àwọn Ọba dà bí òòṣà tí a ò lè fọwọ́ rọ́ sẹ́yìn láwùjọ Yorùbá.,Kings are like an untouchable tool in Yoruba society.
"Mi ò ní pẹ́ dé ilé mọ́, ọkọ ló takú nígbà tí à ń bọ̀.","I won't be home soon, my husband insists on coming home."
"Jọ̀ ọ́, fún mi ní ọgbọ̀n ìṣẹ́jú láti fi parí ohun tí mo ń ṣe kí o tó dé.","Please, give me thirty minutes to finish what I'm doing before you come."
"Ó le jẹ́ kí ó rí nǹkan náà ṣe, ó sì le má rìí bí ó ṣe sọ tẹ́lẹ̀.","He may let him see the thing done, and he may not testify as he said before."
Rọra ṣe pẹ̀lú ọ̀rẹ́ mi ó máa ń ṣe ojúkòkòrò ohun tí kì í ṣe tìrẹ.,"Be gentle with my friend, he always covets what is not his."
Mi ò ní fẹ́ kí o fi ikú ṣèfàjẹ ni mo ṣe gbà ẹ́ nímọ̀ràn.,I will not want you to betray death is what I advised you.
Àìgbọ́ràn ló sún un dé ibi tí ó wà yìí torí kì í gbọ́ràn.,It is disobedience that drives him to where he is because he does not obey.
Ọ̀lẹ ọpọlọ ló ń ṣe Àbẹ̀kẹ́ torí kò fẹ́ ronú rárá àti rárá.,He is mentally lazy because he does not want to think at all.
Ṣé àmójútó ilé tí mo bá ti lọ n ò gbọ́dọ̀ dé kí n bá a kó dọ̀tí.,Should the housekeeper not come to pick up the dirt after I leave?
Mo fẹ́ ṣe ìgbọ̀nsẹ̀ ni kòkòrò tá mi léṣe níbi mo bẹ̀rẹ̀ sí.,I want to make a toilet is the bug that caused me where I started.
Wọ́n ṣẹ̀ṣẹ̀ dé láti oko ẹ̀gẹ́ ni kódà wọ́n ti ta ìdajì ẹ̀gẹ́ náà.,They had just arrived from the trap farm and had even sold half of the trap.
Ó wù mí láti lọ sí ìlú ọba kí èmi náà le ní ipa láyé.,I want to go to the royal city so that I too can have an impact in the world.
Kò sí ohun tí mo lè ṣe sí ọ̀rọ̀ yìí afi kí n máa wo àwọn méjèèjì.,There is nothing I can do about this matter except to look at both of them.
Ọlọ́pàá ni ó wá gbé e lọ sí àgọ́ ọ wọn ní àárọ̀ yìí lẹ́yìn tí ọwọ́ bà á.,The police took him to their camp this morning after he was injured.
Gbogbo wa ni a máa ṣoríire kò sẹ́ni tó gbàdúrà kí a má ṣoríire.,"We will all be happy, no one prays that we will not be happy."
"Inú òkùnkùn ni mo wà nípa ọ̀rọ̀ náà, ẹ jọ̀wọ́ ẹ bá mi tán ìmọ́lẹ̀ síi.","I am in the dark about the matter, please enlighten me."
Àwọn ọ̀rẹ́ mi ṣe gudugudu méje yààyà mẹfà níbi ìsìnkú ìyá ìyáà mi.,My friends did seven or six funerals at my mother's funeral.
Ìwà rere á máa fi iyì kún iṣẹ́ ènìyàn tẹra mọ́ ìwà rẹ.,"Good manners will add dignity to people's work, stick to your behavior."
